env_step,episode_index,episode_return,episode_length,released
1400,100,7.949288615768825,14,1
1414,101,-1.1085044243260191,14,1
1428,102,98.23636839709233,14,1
1442,103,1.8237064903798963,14,1
1456,104,-3.7614603076969444,14,1
1470,105,-2.7673490187551257,14,1
1484,106,0.04156351601697944,14,1
1498,107,4.4301449375433455,14,1
1512,108,-2.1658480131040276,14,1
1526,109,-1.2159595996336248,14,1
1540,110,7.210162897896632,14,1
1554,111,107.46248339240562,14,1
1568,112,46.65673694539026,14,1
1582,113,102.35506616022974,14,1
1597,114,-2.4060874285025253,15,1
1611,115,-4.791979582585212,14,1
1625,116,5.553903429946038,14,1
1639,117,-3.184886847564827,14,1
1653,118,-6.435366525142937,14,1
1667,119,7.397684118475931,14,1
1681,120,10.847699001558825,14,1
1695,121,-3.63869201587974,14,1
1709,122,-4.897881702613361,14,1
1723,123,-3.2850382927605506,14,1
1737,124,11.569066412031706,14,1
1751,125,18.771354193912227,14,1
1765,126,85.82330334917557,14,1
1779,127,44.2038189371936,14,1
1793,128,-4.948719954240529,14,1
1807,129,-5.394941719274528,14,1
1822,130,-12.314608031843948,15,1
1836,131,-1.0331127929570294,14,1
1850,132,3.0544247727190066,14,1
1864,133,18.034759608608883,14,1
1878,134,-5.239442467462308,14,1
1892,135,7.241687776993357,14,1
1906,136,-1.6419947834297692,14,1
1920,137,-9.431602017929697,14,1
1934,138,0.9949157968878701,14,1
1948,139,34.960449971018924,14,1
1962,140,-0.12261462331145906,14,1
1976,141,-7.594465114515179,14,1
1990,142,2.2100811428452727,14,1
2004,143,1.9856232218851424,14,1
2018,144,-7.682788310996451,14,1
2032,145,-1.2170679945275371,14,1
2046,146,-0.1665215743997479,14,1
2060,147,58.4936165290481,14,1
2074,148,32.74310172100846,14,1
2088,149,0.28138766285681616,14,1
2102,150,0.004509637077228956,14,1
2116,151,12.99105421394248,14,1
2130,152,-1.8043693696412968,14,1
2144,153,-3.4243365417697356,14,1
2158,154,-2.4705066216893,14,1
2172,155,6.6021867773445555,14,1
2186,156,-3.1666934689461246,14,1
2200,157,-0.6133203810949674,14,1
2214,158,-0.8098749752211398,14,1
2228,159,-0.9270657053455109,14,1
2242,160,36.906467117531385,14,1
2256,161,7.9074579997055565,14,1
2270,162,-5.0646971546457715,14,1
2284,163,15.041500638048253,14,1
2298,164,-4.107936033728304,14,1
2312,165,3.0012151869876957,14,1
2326,166,11.6035446759223,14,1
2340,167,-5.51553005869158,14,1
2354,168,26.772841863545903,14,1
2368,169,69.26321281453912,14,1
2382,170,-0.6396709205348193,14,1
2396,171,9.329135545246306,14,1
2410,172,14.106632947799957,14,1
2424,173,16.800868514226458,14,1
2438,174,-0.7059438528797793,14,1
2452,175,21.236701716789256,14,1
2466,176,53.838548261004235,14,1
2480,177,3.335426800171774,14,1
2494,178,16.452166769559636,14,1
2508,179,2.7828467630145246,14,1
2522,180,-0.7135611673655224,14,1
2536,181,-5.604974499287555,14,1
2550,182,12.871518452947948,14,1
2564,183,20.043856785327037,14,1
2578,184,33.382286540883484,14,1
2592,185,31.811657753970078,14,1
2606,186,9.444849462537414,14,1
2620,187,-5.271956262716341,14,1
2634,188,1.527537610882136,14,1
2648,189,99.7922606589749,14,1
2662,190,-0.4928043351739205,14,1
2676,191,36.39011587956012,14,1
2690,192,8.945402708830018,14,1
2704,193,-0.19784396696108075,14,1
2718,194,141.88628870165167,14,1
2732,195,-3.4723603383853274,14,1
2746,196,32.09704789693725,14,1
2760,197,48.082017312396914,14,1
2774,198,5.0040293217719976,14,1
2788,199,-3.115868731015009,14,1
2802,200,0.15217463413596843,14,1
2816,201,32.969136660316714,14,1
2830,202,-2.9083852675847575,14,1
2844,203,26.62318777958964,14,1
2858,204,94.00112908997075,14,1
2872,205,-1.483682640147236,14,1
2886,206,7.496958109709057,14,1
2900,207,-0.8926972509963291,14,1
2914,208,21.976541792249044,14,1
2929,209,-1.676930680727611,15,1
2943,210,92.84207687805899,14,1
2957,211,15.174306439298737,14,1
2971,212,5.500638806441165,14,1
2985,213,-1.1635361566572007,14,1
2999,214,-0.6218142697728184,14,1
3013,215,17.34196710172724,14,1
3027,216,2.3396877191523555,14,1
3041,217,-0.8559237175650147,14,1
3055,218,-0.8867866371429323,14,1
3069,219,8.388466876849385,14,1
3083,220,27.869498133466852,14,1
3097,221,6.5256543242215415,14,1
3111,222,-1.1247775708037622,14,1
3125,223,-0.4429458358284568,14,1
3139,224,3.8130136620324313,14,1
3153,225,-4.10939750919314,14,1
3167,226,-3.439570896661204,14,1
3181,227,-2.3057653313633972,14,1
3195,228,-1.1996377869481036,14,1
3209,229,24.856407855158537,14,1
3223,230,-2.647033187085361,14,1
3237,231,3.3482926167928486,14,1
3251,232,46.06791127365896,14,1
3265,233,3.73695858638091,14,1
3279,234,0.05649843985160294,14,1
3293,235,-2.3649851721309494,14,1
3307,236,2.974517054657966,14,1
3321,237,18.47331591666254,14,1
3335,238,5.66740708490623,14,1
3349,239,24.849487904352856,14,1
3363,240,111.6824138608543,14,1
3377,241,-0.5103115443005155,14,1
3391,242,22.865891252119322,14,1
3405,243,27.861088410643724,14,1
3419,244,3.827582214101964,14,1
3433,245,5.115137256527933,14,1
3447,246,60.03558632972871,14,1
3462,247,16.494796124329508,15,1
3476,248,-1.8743279490541616,14,1
3490,249,11.966939579443403,14,1
3504,250,42.510069753031516,14,1
3518,251,38.454071814470524,14,1
3532,252,9.941789313957322,14,1
3546,253,-0.3596147615405435,14,1
3560,254,19.009678979087077,14,1
3574,255,27.317457230585518,14,1
3588,256,82.97817709384275,14,1
3602,257,100.9881858594765,14,1
3616,258,19.822250889938687,14,1
3630,259,73.71308466793137,14,1
3644,260,38.60957112032134,14,1
3658,261,32.54815332017801,14,1
3672,262,66.48926875622664,14,1
3686,263,136.06922427059678,14,1
3700,264,57.570061830238735,14,1
3714,265,4.5189002646665895,14,1
3728,266,2.3736563352768383,14,1
3742,267,96.5566414562175,14,1
3756,268,-3.681694433412386,14,1
3770,269,10.139332825884976,14,1
3784,270,-0.27339748678243136,14,1
3798,271,54.90296383212858,14,1
3812,272,15.110295394788121,14,1
3827,273,8.761026025154996,15,1
3841,274,-0.037102189407277136,14,1
3855,275,46.97303814593403,14,1
3869,276,8.858249592845514,14,1
3883,277,3.0253065737401923,14,1
3897,278,48.04001121994387,14,1
3911,279,-1.1749792503844658,14,1
3925,280,8.024454905593593,14,1
3939,281,11.435374226294243,14,1
3954,282,-4.518560977726892,15,1
3968,283,9.733894498796195,14,1
3982,284,-0.36955358329406734,14,1
3996,285,0.0951471053151301,14,1
4010,286,1.187482726643664,14,1
4024,287,9.063233796041441,14,1
4038,288,-0.14111125203235547,14,1
4052,289,4.2214351448329115,14,1
4066,290,13.421733377007044,14,1
4080,291,23.10777788612594,14,1
4094,292,-1.6199163781047212,14,1
4108,293,-0.33415233189678123,14,1
4122,294,3.290193124986068,14,1
4136,295,-1.4809656029349123,14,1
4150,296,6.270463570480333,14,1
4164,297,3.651700153666078,14,1
4178,298,3.9173717805913917,14,1
4192,299,22.160478564835493,14,1
4206,300,-2.8368103882116245,14,1
4220,301,11.268803900646507,14,1
4234,302,0.8687253895130418,14,1
4248,303,-3.3723888307100793,14,1
4262,304,21.991682234258253,14,1
4276,305,30.0381266661688,14,1
4290,306,13.706300407936013,14,1
4304,307,11.822832453416764,14,1
4318,308,-2.4710114353633483,14,1
4332,309,0.3967518728230619,14,1
4346,310,-0.6817315973470166,14,1
4360,311,-4.705385323594822,14,1
4374,312,-5.304902955361174,14,1
4389,313,-4.883506764722372,15,1
4403,314,-3.0064555057436784,14,1
4417,315,5.00515206969188,14,1
4431,316,8.823329205378412,14,1
4446,317,-7.175116940859417,15,1
4460,318,4.947292434664515,14,1
4474,319,-6.708774953852364,14,1
4488,320,-5.88137142365429,14,1
4502,321,-10.635789562897784,14,1
4516,322,-7.9867674407744795,14,1
4530,323,-8.083163805162725,14,1
4544,324,-10.48876598693475,14,1
4561,325,-17.35765406177338,17,1
4575,326,-7.14813764146526,14,1
4590,327,-12.418385967838303,15,1
4604,328,-6.849469734873567,14,1
4619,329,-9.837804906163043,15,1
4633,330,-5.550986706955276,14,1
4647,331,-2.910798010678709,14,1
4661,332,-5.454706608896197,14,1
4675,333,-3.659753446392018,14,1
4689,334,-7.660811979891838,14,1
4703,335,-13.092747114376628,14,1
4718,336,-14.319715633747412,15,1
4732,337,-8.717017372941148,14,1
4746,338,-10.043192325300247,14,1
4760,339,-8.980036972685767,14,1
4774,340,-15.07422819376276,14,1
4788,341,-7.646348635021659,14,1
4802,342,-9.830263202719518,14,1
4816,343,-5.810423881720212,14,1
4830,344,-9.101448888773842,14,1
4844,345,-8.614644274699716,14,1
4858,346,-13.911397642200376,14,1
4872,347,-5.811533422820727,14,1
4886,348,-6.325823129383884,14,1
4900,349,-10.686279791562157,14,1
4914,350,-13.805344420241966,14,1
4928,351,-9.729405246850973,14,1
4942,352,-10.82372345482005,14,1
4956,353,-9.734676980887604,14,1
4971,354,-18.005712702517624,15,1
4985,355,-8.868914333406675,14,1
5000,356,-12.477189816567988,15,1
5014,357,-7.9083853513035836,14,1
5028,358,-10.985734112005128,14,1
5042,359,-5.605304316982864,14,1
5056,360,-6.202004964200213,14,1
5070,361,-14.338349062666165,14,1
5084,362,-10.713877794995982,14,1
5098,363,-6.605993813582829,14,1
5112,364,-10.516261457692595,14,1
5127,365,-15.678985940119134,15,1
5141,366,-5.122615681088085,14,1
5155,367,-5.323762888420182,14,1
5170,368,-6.6788952254918215,15,1
5184,369,-5.382910838439012,14,1
5198,370,-11.878317885799659,14,1
5212,371,-5.114334128686573,14,1
5226,372,-2.833130185027781,14,1
5240,373,-8.963468704969952,14,1
5254,374,-8.062854093696973,14,1
5268,375,-6.722996590480741,14,1
5283,376,-1.183290832576291,15,1
5298,377,-8.149302219423557,15,1
5312,378,1.8272558455037946,14,1
5326,379,-4.2873145978848415,14,1
5340,380,-1.043821852046813,14,1
5354,381,-5.9435461327967545,14,1
5368,382,84.04848112114065,14,1
5382,383,58.0724368028533,14,1
5396,384,77.49480583430976,14,1
5410,385,32.28093962334288,14,1
5424,386,23.356370859146846,14,1
5438,387,121.11971698714994,14,1
5452,388,67.7879371559943,14,1
5466,389,89.28684677111801,14,1
5480,390,112.56519196119402,14,1
5494,391,88.26802748340124,14,1
5508,392,125.53174728054101,14,1
5522,393,85.62081076733917,14,1
5536,394,36.053340054631974,14,1
5550,395,93.47355587612317,14,1
5564,396,42.19014787995187,14,1
5578,397,21.928291931519272,14,1
5592,398,108.7683664004945,14,1
5606,399,41.385280179400105,14,1
5620,400,66.27050050330759,14,1
5634,401,80.48766974243787,14,1
5648,402,89.33292731959081,14,1
5662,403,39.52849432456445,14,1
5676,404,41.87501388266645,14,1
5690,405,33.03522822883715,14,1
5704,406,95.93240735344345,14,1
5718,407,69.23479127700293,14,1
5732,408,47.27281475857081,14,1
5746,409,53.383640532236996,14,1
5760,410,11.437141757212713,14,1
5774,411,46.628739385469544,14,1
5788,412,30.358653778854244,14,1
5802,413,30.965291665859024,14,1
5816,414,67.40532120840481,14,1
5830,415,47.311115762926825,14,1
5844,416,92.36374999974173,14,1
5858,417,106.38923675145637,14,1
5872,418,132.67821950038638,14,1
5886,419,28.71194392682636,14,1
5900,420,40.05890183064515,14,1
5914,421,70.48107628319762,14,1
5928,422,39.45379224473736,14,1
5942,423,59.899739138958815,14,1
5956,424,27.129479714932422,14,1
5970,425,46.38248116132644,14,1
5984,426,78.2920842735888,14,1
5998,427,109.4574077294217,14,1
6012,428,66.81786242539775,14,1
6026,429,64.16531816975483,14,1
6040,430,16.724015025001336,14,1
6054,431,45.18530785033359,14,1
6068,432,33.69337759658203,14,1
6082,433,52.34692211060757,14,1
6096,434,86.00403863072148,14,1
6110,435,70.60250120572482,14,1
6124,436,99.07763405987146,14,1
6139,437,54.19985971234762,15,1
6153,438,103.78746626939089,14,1
6167,439,93.84326066287078,14,1
6181,440,120.17859626147118,14,1
6195,441,93.40483731270615,14,1
6209,442,94.73504493392734,14,1
6223,443,96.5011262347155,14,1
6237,444,67.21171834478545,14,1
6251,445,85.63502218232387,14,1
6265,446,39.694592242822964,14,1
6279,447,86.06024095866658,14,1
6293,448,104.0493139806489,14,1
6307,449,61.3795738585095,14,1
6321,450,81.38167657452594,14,1
6335,451,62.460816243997286,14,1
6349,452,110.84403055628304,14,1
6364,453,109.94162633782331,15,1
6378,454,105.90713863870286,14,1
6392,455,128.30432142347996,14,1
6406,456,69.2994316382145,14,1
6420,457,47.04547655262426,14,1
6434,458,114.92664915405453,14,1
6448,459,118.91830517504128,14,1
6462,460,99.32869463034143,14,1
6476,461,79.86437700611424,14,1
6490,462,110.54934763795791,14,1
6504,463,107.98792823676135,14,1
6518,464,143.73233727827042,14,1
6532,465,54.549860739517605,14,1
6546,466,143.693450654402,14,1
6560,467,60.30827593161988,14,1
6574,468,109.4702296631862,14,1
6588,469,131.61459143288968,14,1
6602,470,129.47482009077726,14,1
6616,471,60.11434552198548,14,1
6630,472,95.7143890176514,14,1
6644,473,17.77193262581926,14,1
6658,474,97.10838390489992,14,1
6672,475,93.29437854409638,14,1
6686,476,48.45236684926221,14,1
6700,477,108.871272050411,14,1
6714,478,127.0234296201635,14,1
6729,479,99.27517383721364,15,1
6744,480,106.47219998009494,15,1
6758,481,34.020512609106774,14,1
6772,482,76.01515216331426,14,1
6786,483,27.413610948454842,14,1
6800,484,134.22811518750507,14,1
6814,485,106.24292842732068,14,1
6828,486,97.07800617897117,14,1
6842,487,30.12259197433173,14,1
6856,488,77.50414394532851,14,1
6870,489,119.16268691571467,14,1
6884,490,19.571513065336713,14,1
6898,491,86.04684248655018,14,1
6912,492,126.2756463915003,14,1
6926,493,83.6436039407249,14,1
6940,494,95.73939524354046,14,1
6954,495,115.31500939211955,14,1
6968,496,142.2924109047124,14,1
6982,497,102.07630595876414,14,1
6996,498,135.74923849781365,14,1
7010,499,23.06413739347672,14,1
7024,500,49.65957861009373,14,1
7038,501,43.68867325456865,14,1
7053,502,123.0261106640163,15,1
7067,503,58.00840324880213,14,1
7082,504,57.86685433543059,15,1
7096,505,33.1758713101493,14,1
7110,506,112.73179483622165,14,1
7124,507,51.76001255041211,14,1
7138,508,84.45861922947954,14,1
7152,509,83.61122422449705,14,1
7166,510,109.87992037963286,14,1
7180,511,130.68683845278366,14,1
7194,512,21.266315455776425,14,1
7209,513,110.20830280426676,15,1
7223,514,130.28665995230912,14,1
7239,515,103.7342571501428,16,1
7253,516,51.664515376144756,14,1
7267,517,115.64120056240556,14,1
7281,518,127.13776793548692,14,1
7295,519,124.1494186596255,14,1
7309,520,68.19052315159995,14,1
7323,521,132.47057346878674,14,1
7337,522,124.06791414224887,14,1
7353,523,87.68868242882328,16,1
7367,524,80.76656578987028,14,1
7381,525,76.41484214989306,14,1
7395,526,94.03774400010228,14,1
7409,527,82.70826368586572,14,1
7423,528,132.94034813145657,14,1
7437,529,77.05931673533067,14,1
7451,530,77.8329340248082,14,1
7465,531,125.49004559733655,14,1
7479,532,105.12488069933553,14,1
7493,533,126.0765425383722,14,1
7507,534,35.220640650543764,14,1
7521,535,119.89367235280332,14,1
7535,536,81.51802145011044,14,1
7549,537,132.22264190191248,14,1
7563,538,103.83662282215663,14,1
7578,539,142.30872324039626,15,1
7595,540,93.37642424976025,17,1
7609,541,106.96333466755057,14,1
7623,542,127.5613410077091,14,1
7637,543,134.62376887960275,14,1
7652,544,93.98009864374896,15,1
7666,545,112.41657466559106,14,1
7681,546,68.17419084004013,15,1
7695,547,34.20413879374428,14,1
7709,548,73.83124994267118,14,1
7723,549,73.37003729667977,14,1
7737,550,121.05435497124091,14,1
7751,551,106.48820004493517,14,1
7765,552,78.6117981397824,14,1
7779,553,133.89306064787715,14,1
7793,554,135.64800091298332,14,1
7807,555,143.0793748452146,14,1
7823,556,63.245327546552446,16,1
7837,557,126.58223716476228,14,1
7851,558,45.321446646582295,14,1
7865,559,128.26145117280186,14,1
7879,560,83.44546970853102,14,1
7893,561,68.61737643645675,14,1
7907,562,136.0136387684354,14,1
7921,563,107.43080582000421,14,1
7935,564,143.1667401074915,14,1
7950,565,95.1898050600646,15,1
7964,566,125.03087326711804,14,1
7978,567,84.20494094255885,14,1
7993,568,114.10149032634865,15,1
8007,569,77.63109295625557,14,1
8022,570,48.11227643925188,15,1
8036,571,58.36079334288323,14,1
8050,572,112.12132844052904,14,1
8064,573,99.99293205392715,14,1
8078,574,95.72826522243079,14,1
8092,575,114.86783007497303,14,1
8106,576,125.97992372030298,14,1
8120,577,70.297236524454,14,1
8134,578,109.47534395104519,14,1
8149,579,122.54303186950762,15,1
8164,580,79.71298704798518,15,1
8179,581,132.21084230328017,15,1
8193,582,143.48154215541044,14,1
8207,583,124.18150143365719,14,1
8221,584,141.65438681046038,14,1
8235,585,81.17669282660556,14,1
8251,586,64.75869131144611,16,1
8265,587,97.95777317230431,14,1
8279,588,140.74626176282914,14,1
8293,589,142.2073950978645,14,1
8307,590,122.92297310714576,14,1
8321,591,129.1802855038514,14,1
8335,592,84.92094895290617,14,1
8349,593,86.17584641094273,14,1
8363,594,99.81934550105207,14,1
8378,595,141.51139988656772,15,1
8392,596,106.00784445473077,14,1
8406,597,106.84734810372157,14,1
8420,598,106.66124768333349,14,1
8434,599,99.87994983549723,14,1
8448,600,64.09435464810824,14,1
8462,601,108.63768581061255,14,1
8476,602,65.14043449310103,14,1
8490,603,101.53545638263066,14,1
8504,604,80.89585966822912,14,1
8518,605,47.67291476079867,14,1
8532,606,65.88235319632376,14,1
8546,607,66.43218828959,14,1
8560,608,66.37045542555684,14,1
8574,609,49.86442904473309,14,1
8588,610,53.66275318468284,14,1
8602,611,72.01669876730067,14,1
8616,612,80.39234594215718,14,1
8630,613,93.3652746531711,14,1
8644,614,96.50336509309275,14,1
8658,615,143.48957355354509,14,1
8672,616,98.01493278347226,14,1
8686,617,124.4028758483268,14,1
8700,618,66.04742952726157,14,1
8714,619,63.52905418468656,14,1
8728,620,85.72670322503588,14,1
8742,621,30.019733669742827,14,1
8756,622,127.44514168952016,14,1
8770,623,122.37645895549619,14,1
8785,624,40.69587911956583,15,1
8799,625,64.76840976804218,14,1
8813,626,113.77367976592174,14,1
8828,627,57.60531972249005,15,1
8842,628,132.8893558553383,14,1
8856,629,87.15430380176582,14,1
8870,630,12.223976500899688,14,1
8884,631,59.11007643545971,14,1
8898,632,92.90790970658685,14,1
8912,633,104.95166721512211,14,1
8926,634,120.61525719329025,14,1
8940,635,131.16610473258484,14,1
8954,636,95.54110760392346,14,1
8968,637,125.5517515784875,14,1
8982,638,60.27011454874226,14,1
8996,639,130.7618243649373,14,1
9011,640,110.10995326411079,15,1
9025,641,125.47852167834941,14,1
9039,642,125.8697342967895,14,1
9053,643,109.60729111692851,14,1
9067,644,134.88554880756365,14,1
9082,645,113.3012891749952,15,1
9096,646,97.01693383995202,14,1
9110,647,130.35571425175286,14,1
9124,648,135.76994080304632,14,1
9139,649,69.32328836863039,15,1
9153,650,131.50018864119434,14,1
9167,651,134.5743372300311,14,1
9181,652,90.5081448739496,14,1
9195,653,142.17140237472358,14,1
9209,654,95.7896246284969,14,1
9223,655,105.41362920969931,14,1
9237,656,92.38190573120221,14,1
9251,657,112.32030572519233,14,1
9265,658,128.09149198066902,14,1
9279,659,130.22941187143556,14,1
9294,660,112.71282075841357,15,1
9309,661,133.39501493650278,15,1
9323,662,132.2805827848013,14,1
9337,663,126.82144720297578,14,1
9351,664,131.44887193189027,14,1
9365,665,86.8283324058338,14,1
9379,666,132.82498154038794,14,1
9394,667,85.91293012986631,15,1
9408,668,131.21675119756466,14,1
9423,669,109.39501459199742,15,1
9437,670,127.01269127111692,14,1
9451,671,114.46609764514784,14,1
9465,672,131.06757993800207,14,1
9479,673,127.3805927566349,14,1
9493,674,133.07819141109388,14,1
9508,675,142.2970876461275,15,1
9522,676,123.84216101183668,14,1
9536,677,94.8108720140375,14,1
9550,678,94.8349724050987,14,1
9564,679,140.85330578536048,14,1
9578,680,124.6671813957864,14,1
9592,681,131.7029075010401,14,1
9606,682,123.2341725420701,14,1
9621,683,130.96261621791757,15,1
9635,684,124.10741709997934,14,1
9652,685,85.79080740495242,17,1
9666,686,75.37531485926556,14,1
9680,687,102.91110035793204,14,1
9695,688,134.2467735379573,15,1
9709,689,118.55461340840363,14,1
9723,690,132.3398153287484,14,1
9737,691,79.26160500726418,14,1
9751,692,100.67264864395077,14,1
9765,693,110.73685311139052,14,1
9779,694,1.7861838815770406,14,1
9793,695,15.10673872794171,14,1
9807,696,90.2952712283603,14,1
9821,697,-0.35404140134344386,14,1
9836,698,34.88809327096173,15,1
9850,699,19.092877652548868,14,1
9864,700,124.66847722208733,14,1
9878,701,86.053851109969,14,1
9893,702,31.28421410937662,15,1
9907,703,108.75216020554932,14,1
9922,704,3.0248394547697552,15,1
9937,705,12.312102611338734,15,1
9953,706,50.93059790629113,16,1
9967,707,122.60954522106113,14,1
9981,708,-3.4811249103814466,14,1
9997,709,-3.0029366835464613,16,1
10011,710,95.97172329262915,14,1
10025,711,1.9792120709971919,14,1
10040,712,-4.7622101418031075,15,1
10054,713,-7.630864595069227,14,1
10068,714,-0.8326695113924237,14,1
10082,715,1.7602122269184513,14,1
10098,716,-9.57811951409939,16,1
10112,717,-4.876789339916926,14,1
10126,718,-0.3739892390382956,14,1
10140,719,-2.2342029202179026,14,1
10154,720,-8.711780159604231,14,1
10168,721,-6.687925848211942,14,1
10182,722,-8.807523661345638,14,1
10196,723,-2.7791675476597346,14,1
10210,724,-6.998915927504308,14,1
10224,725,-6.4068092108298025,14,1
10238,726,-9.645010038924212,14,1
10253,727,-1.7016937357855857,15,1
10267,728,8.03424270020131,14,1
10281,729,-4.690128775436946,14,1
10295,730,-3.950533222525623,14,1
10310,731,-25.00161815375333,15,1
10324,732,-9.46664314479686,14,1
10338,733,-8.445120556667682,14,1
10353,734,-6.76883781624722,15,1
10367,735,-12.446493488261446,14,1
10381,736,-9.987810351306043,14,1
10395,737,-9.71209803146104,14,1
10409,738,-6.1315745457769735,14,1
10424,739,-9.220384319598617,15,1
10438,740,-11.09172441612306,14,1
10452,741,-2.070251698860351,14,1
10466,742,-5.396357750610068,14,1
10480,743,-6.251260513101168,14,1
10494,744,-1.708665294284608,14,1
10508,745,-2.169637855433239,14,1
10522,746,-3.7766239593085293,14,1
10536,747,-3.9748970753837183,14,1
10550,748,4.474165713632175,14,1
10564,749,0.8808236860711549,14,1
10578,750,5.299774558423092,14,1
10592,751,-2.5845059953857414,14,1
10606,752,-2.3529450761667285,14,1
10620,753,-2.0932562751419277,14,1
10634,754,-5.969555170753709,14,1
10648,755,-3.890741510394746,14,1
10662,756,8.789911628693282,14,1
10677,757,-2.611411149652142,15,1
10691,758,-4.1860334318392365,14,1
10705,759,1.5889458342663567,14,1
10719,760,-2.218951814639071,14,1
10734,761,-1.7432182595970354,15,1
10749,762,-1.3749254276145169,15,1
10764,763,-2.0500505827454965,15,1
10780,764,-3.9167649244892457,16,1
10794,765,-2.6104121322265432,14,1
10808,766,-2.945710095071319,14,1
10822,767,-5.088105164963029,14,1
10836,768,-8.07271169883122,14,1
10850,769,-3.2626748075382617,14,1
10864,770,-5.1102390889605696,14,1
10878,771,-4.158553527112882,14,1
10892,772,-1.6797901669769053,14,1
10906,773,-8.66191107276828,14,1
10920,774,-9.617528162828666,14,1
10934,775,-5.939033019800309,14,1
10949,776,-7.389076324885769,15,1
10963,777,-6.348935632908177,14,1
10977,778,-9.993915999933122,14,1
10991,779,14.124298541508239,14,1
11005,780,-0.2033227566098264,14,1
11019,781,-7.014980404490466,14,1
11033,782,-5.241677872277671,14,1
11047,783,-2.035914454388436,14,1
11061,784,-0.7495675682604263,14,1
11075,785,-3.675836538234327,14,1
11089,786,1.6298873387794475,14,1
11104,787,14.176128052768808,15,1
11119,788,-1.2867498829893782,15,1
11134,789,0.7713416038002181,15,1
11148,790,-2.4088657618875566,14,1
11162,791,-9.215488875818064,14,1
11176,792,-1.3565202224730384,14,1
11192,793,7.05058058095526,16,1
11209,794,-2.606062752230106,17,1
11223,795,-0.5092196008155346,14,1
11238,796,4.232104849211784,15,1
11253,797,-0.029391540070512923,15,1
11267,798,-0.5018261131367777,14,1
11281,799,0.671402708774044,14,1
